Year,total_precip,avg_precip,min_precip,max_precip,std_precip,avg_month_precip,Annual_Variation
2018,3789.0,19.975980255839822,0,1157,338.56142856074274,19.975980255839822,-23.330635370295425
2019,8058.0,43.25441462736374,6,2588,858.017853173019,43.25441462736374,112.66825019794142
2020,5539.0,29.441891453466813,9,1650,519.305385426854,29.441891453466813,-31.2608587738893
2021,4026.0,21.349688311086393,6,952,298.83668388664006,21.349688311086393,-27.315399891677195
2022,7123.0,38.49611257879125,0,2474,753.0069972309607,38.49611257879125,76.92498758072529
2023,2470.0,13.354630144605117,0,774,237.14162754596992,13.354630144605117,-65.3235996069072
2024,3939.0,21.23632740081572,10,1134,368.6373248502209,21.23632740081572,59.47368421052632
2025,3994.0,21.1262861512792,11,1365,394.87577640047607,21.1262861512792,1.3962934755013867
2026,5163.0,27.571636308861702,0,916,355.35388891024724,27.571636308861702,29.26890335503254
2027,6568.0,35.15637166295884,5,1470,548.5984345805614,35.15637166295884,27.21286073987992
2028,3139.0,16.683207035595107,0,760,238.49812590585708,16.683207035595107,-52.207673568818514
2029,3810.0,20.122311827956988,0,1134,337.55794115435,20.122311827956988,21.376234469576303
2030,5336.0,28.59042454579162,6,1046,398.70434097856463,28.59042454579162,40.052493438320205
2031,5373.0,28.391331803856136,43,1247,425.87047219889416,28.391331803856136,0.6934032983508143
2032,5308.0,28.1404164349277,4,1555,499.49981041644105,28.1404164349277,-1.2097524660338754
2033,4904.0,26.54520647942158,8,1460,431.91378208100184,26.54520647942158,-7.611152976639035
2034,3370.0,18.133823461253243,0,718,260.34865899870556,18.133823461253243,-31.280587275693318
2035,3139.0,16.679058908045977,26,634,211.92428250474632,16.679058908045977,-6.8545994065281945
2036,4766.0,25.193704810901,3,1085,347.1585525463266,25.193704810901,51.83179356482957
2037,6118.0,32.36862138487208,24,1781,564.978009762461,32.36862138487208,28.367603860679825
2038,3009.0,15.976594364108271,0,726,262.71627454174,15.976594364108271,-50.817260542661
2039,4675.0,24.76855070448647,0,1468,424.8570793558558,24.76855070448647,55.367231638418076
2040,4237.0,23.08749304783093,14,1473,411.7308163734106,23.08749304783093,-9.368983957219257
2041,4080.0,21.784801399703372,0,991,368.27855070461396,21.784801399703372,-3.7054519707340083
2042,4441.0,23.39248470522803,0,1188,409.8699257820779,23.39248470522803,8.848039215686265
2043,4910.0,26.132531516499814,45,1334,439.73004804256345,26.132531516499814,10.560684530511155
2044,4548.0,24.077302326659254,10,1146,315.4972986485708,24.077302326659254,-7.3727087576374695
2045,4693.0,25.444104560622915,0,1640,481.08938090987044,25.444104560622915,3.188214599824102
2046,4777.0,25.501923433444563,0,1690,489.37519689225496,25.501923433444563,1.7898998508416808
2047,4695.0,24.906157304412307,2,1889,522.9696888487376,24.906157304412307,-1.7165585095248015
2048,4366.0,23.36462388765295,8,1248,379.03701746143554,23.36462388765295,-7.007454739084129
2049,5368.0,29.427819104560626,0,2462,702.2751770085742,29.427819104560626,22.95006871278058
2050,3651.0,19.20961948461253,4,1264,355.7826519864979,19.20961948461253,-31.98584202682563
2051,4933.0,26.49971032628847,8,1194,421.0507329253444,26.49971032628847,35.113667488359354
2052,2562.0,13.721733639228773,2,685,238.67113166637705,13.721733639228773,-48.064058382323125
2053,3984.0,21.54213593807935,24,1101,343.6766450657309,21.54213593807935,55.503512880562056
2054,5311.0,28.189487161661106,0,1647,475.54360441180336,28.189487161661106,33.30823293172691
2055,3323.0,17.588663329625508,0,776,262.88174262595834,17.588663329625508,-37.431745434004895
2056,5133.0,27.723013997033743,0,1621,538.006442171636,27.723013997033743,54.46885344568162
2057,5146.0,27.20145068594735,0,1434,423.10558177993033,27.20145068594735,0.25326319890901505
2058,4033.0,21.4514043381535,0,1735,487.55558346684626,21.4514043381535,-21.628449280994943
2059,3228.0,17.11789720059325,0,999,298.5857574390556,17.11789720059325,-19.960327299776836
2060,3913.0,20.789691091954023,8,1186,372.2749370933783,20.789691091954023,21.22057001239157
2061,3683.0,19.559302002224694,0,725,262.074749341527,19.559302002224694,-5.877843087145418
2062,3020.0,16.073455459770113,7,912,279.70514778417953,16.073455459770113,-18.001629106706485
2063,4404.0,23.342602892102335,0,1932,569.9548626466358,23.342602892102335,45.827814569536415
2064,3579.0,18.83606785317019,3,1134,385.5626644033602,18.83606785317019,-18.73297002724795
2065,4874.0,26.035861605487582,9,2233,652.3994639835786,26.035861605487582,36.18329142218497
2066,3863.0,20.524575917686317,1,1551,449.82692799733,20.524575917686317,-20.742716454657362
2067,3880.0,20.881448136818687,2,1816,565.9489751066278,20.881448136818687,0.4400724825265323
2068,3382.0,17.88333101594364,0,890,279.0782989945599,17.88333101594364,-12.835051546391751
2069,3380.0,18.13028364849833,4,732,240.35138418321594,18.13028364849833,-0.05913660555884048
2070,4593.0,24.331676399703372,0,923,340.42570274717673,24.331676399703372,35.887573964497044
2071,6319.0,33.4282883759733,8,2276,666.7775229801281,33.4282883759733,37.57892445025037
2072,2320.0,12.409065628476085,6,578,201.6050744912093,12.409065628476085,-63.28532995727172
2073,5359.0,28.41076311642566,5,1453,517.9416355911039,28.41076311642566,130.99137931034483
2074,3337.0,17.89520763811643,0,1275,396.0850364007785,17.89520763811643,-37.73091994775145
2075,5348.0,29.09128777345198,0,1877,537.6743409999189,29.09128777345198,60.263709919089
2076,2710.0,14.410021551724137,0,652,214.89948319804748,14.410021551724137,-49.32685115931189
2077,3859.0,20.800107758620687,0,963,335.57940621973194,20.800107758620687,42.39852398523985
2078,5483.0,28.864038746755654,0,2021,629.5831894390466,28.864038746755654,42.08344130603783
2079,2003.0,10.771835604375232,2,710,202.23364450480778,10.771835604375232,-63.46890388473463
2080,4378.0,23.65291875231739,0,1359,446.07395092850885,23.65291875231739,118.57214178731903
2081,6409.0,33.870637513904335,0,1490,544.1801938083868,33.870637513904335,46.39104613978986
2082,2487.0,13.100667408231367,0,824,250.18034404296142,13.100667408231367,-61.19519425807458
2083,5834.0,31.52036406192065,7,1886,543.661129971993,31.52036406192065,134.57981503819863
2084,3786.0,20.13112370226177,0,797,304.95260436515525,20.13112370226177,-35.1045594789167
2085,3250.0,17.21800843529848,0,834,243.11195824645122,17.21800843529848,-14.157422081352355
2086,2472.0,13.25074156470152,3,601,199.00251254695254,13.25074156470152,-23.938461538461542
2087,2491.0,13.134958982202448,1,750,234.24441715801248,13.134958982202448,0.7686084142394911
2088,3648.0,19.703455228031142,0,1039,315.19777341160955,19.703455228031142,46.44720995584102
2089,6189.0,33.160832638116425,0,1469,602.1236848174815,33.160832638116425,69.6546052631579
2090,3964.0,21.25256071560994,0,1044,348.576933815017,21.25256071560994,-35.950880594603326
2091,3702.0,20.185252131998517,0,1337,382.9102672001271,20.185252131998517,-6.609485368314838
2092,5963.0,31.797633945124215,0,1424,525.8251452083034,31.797633945124215,61.07509454349
2093,3014.0,15.938948368557659,5,1407,404.2125528466278,15.938948368557659,-49.45497232936441
2094,3792.0,19.98325106599926,0,1856,513.3104678103072,19.98325106599926,25.812873258128732
2095,4449.0,23.4852266407119,4,1350,476.3022579298684,23.4852266407119,17.3259493670886
2096,2749.0,14.736118835743419,0,664,245.34260213881,14.736118835743419,-38.21083389525736
2097,2165.0,11.651812198739337,0,520,168.5388859005721,11.651812198739337,-21.24408875954893
2098,2685.0,14.310031979977753,0,696,240.3618957095548,14.310031979977753,24.018475750577363
2099,5183.0,27.433496709306638,0,1847,569.8061007257139,27.433496709306638,93.03538175046555
2100,5233.0,27.83878499258435,0,1482,500.57992883406257,27.83878499258435,0.9646922631680432
2006,6447.0,33.93086067853171,0,2212,740.5321336100757,33.93086067853171,
2007,3870.0,21.01847538932147,0,1358,384.73875433975854,21.01847538932147,-39.97208003722662
2008,3430.0,18.575581664812756,3,1317,467.935083557797,18.575581664812756,-11.36950904392765
2009,3271.0,17.216896088246198,15,1186,340.90373430135094,17.216896088246198,-4.635568513119537
2010,2590.0,13.652553763440862,10,654,216.76666689965936,13.652553763440862,-20.819321308468364
2011,3359.0,17.77020763811643,0,1361,392.48936484336934,17.77020763811643,29.69111969111968
2012,3102.0,16.5933908045977,0,752,258.04456979366955,16.5933908045977,-7.651086632926463
2013,4286.0,22.87640202076381,9,1363,455.5280319352343,22.87640202076381,38.168923275306256
2014,4013.0,21.37875996477568,8,871,309.66769824011885,21.37875996477568,-6.369575361642554
2015,4307.0,22.85041249536522,0,1303,348.27848270479114,22.85041249536522,7.326189882880629
2016,6087.0,32.22782258064516,23,1531,467.92173490873455,32.22782258064516,41.328070582772234
2017,5330.0,28.058809556915094,12,1441,478.3813300806136,28.058809556915094,-12.436339740430425
2018,3709.0,19.519831062291434,21,995,322.2645605239536,19.519831062291434,-30.412757973733584
2019,7311.0,39.347608453837594,4,2210,783.2503518265177,39.347608453837594,97.11512537071987
2020,4943.0,26.288654060066744,13,1531,467.2761415097527,26.288654060066744,-32.38954999316099
2021,3596.0,19.049030172413794,2,770,254.13179591890838,19.049030172413794,-27.250657495448106
2022,6143.0,33.195332777159805,0,2120,644.2478995391494,33.195332777159805,70.82869855394883
2023,2436.0,13.1705135335558,0,915,270.0447774317841,13.1705135335558,-60.345108253296445
2024,3566.0,19.130289441972565,0,894,358.02230335129923,19.130289441972565,46.38752052545156
2025,4096.0,21.705818965517242,3,1443,417.90023457830944,21.705818965517242,14.862591138530568
2026,4243.0,22.62122265480163,0,709,285.72983372197564,22.62122265480163,3.5888671875
2027,6086.0,32.71264367816092,4,1255,517.2802710213089,32.71264367816092,43.43624793777987
2028,2699.0,14.410548757879125,16,527,183.23132837200544,14.410548757879125,-55.65231679263884
2029,3133.0,16.616159158324063,0,810,224.85003419788015,16.616159158324063,16.08002964060764
2030,4329.0,23.244774286243977,0,826,319.4933844812326,23.244774286243977,38.17427385892116
2031,4949.0,26.080593020022246,17,1126,390.1832805544626,26.080593020022246,14.32201432201432
2032,4151.0,21.93128360215054,0,1368,425.0934567476862,21.93128360215054,-16.124469589816126
2033,4443.0,24.041342232109752,5,1286,405.24495958953923,24.041342232109752,7.0344495302336885
2034,3019.0,16.093327076381165,0,658,224.45548590202722,16.093327076381165,-32.05041638532523
2035,2750.0,14.641383945124213,8,562,189.1136422814856,14.641383945124213,-8.910235177211002
2036,3903.0,20.614137235817573,0,950,316.5530617591479,20.614137235817573,41.92727272727272
2037,5231.0,27.728442482387837,0,1217,423.53479160155155,27.728442482387837,34.025108890596975
2038,3082.0,16.40985933444568,20,782,258.9945009361232,16.40985933444568,-41.08201108774613
2039,4506.0,23.76378267519466,0,1752,477.2766493345343,23.76378267519466,46.20376378974691
2040,4084.0,22.230418057100483,5,1370,389.7099931845202,22.230418057100483,-9.365290723479802
2041,3359.0,17.981188589173158,0,1036,332.6309607667423,17.981188589173158,-17.75220372184133
2042,3772.0,19.822893492769744,0,1032,349.26242629896853,19.822893492769744,12.295325989877949
2043,4386.0,23.294951566555437,27,1359,424.7117739233172,23.294951566555437,16.277836691410386
2044,3397.0,17.94696074341861,7,889,262.25298623252854,17.94696074341861,-22.549019607843135
2045,4151.0,22.56462620504264,8,1545,426.9727388217774,22.56462620504264,22.196055342949663
2046,5227.0,27.982347284019284,9,1745,544.9042381812412,27.982347284019284,25.921464707299435
2047,4486.0,23.77027136633296,0,1729,467.9389690845151,23.77027136633296,-14.176391811746702
2048,3628.0,19.362011030774937,13,863,292.6587629221984,19.362011030774937,-19.126170307623713
2049,5222.0,28.647681451612907,0,2494,728.2333334026862,28.647681451612907,43.93605292171996
2050,3648.0,19.202337087504635,6,1285,362.43018136413025,19.202337087504635,-30.141708157793946
2051,4618.0,24.822916666666668,0,1131,379.9257902019894,24.822916666666668,26.589912280701753
2052,2108.0,11.219416249536522,2,510,183.33790627905586,11.219416249536522,-54.35253356431355
2053,3221.0,17.36648938635521,0,804,266.39801334685575,17.36648938635521,52.79886148007591
2054,4511.0,23.924597932888393,0,1329,387.86348543441585,23.924597932888393,40.04967401428128
2055,2934.0,15.53012606599926,0,598,205.77679876286078,15.53012606599926,-34.95898913766349
2056,4290.0,23.123024425287355,0,1282,452.4148337733654,23.123024425287355,46.216768916155424
2057,5011.0,26.532153781979975,6,1391,420.0180641858446,26.532153781979975,16.80652680652681
2058,3481.0,18.50197557471264,0,1710,471.1196447792957,18.50197557471264,-30.53282777888645
2059,2818.0,15.004779616240269,0,681,243.44154920388561,15.004779616240269,-19.046251077276644
2060,3890.0,20.628331247682613,0,1115,377.76443678166646,20.628331247682613,38.04116394606103
2061,2775.0,14.751141314423434,4,804,245.3698970200631,14.751141314423434,-28.663239074550127
2062,2117.0,11.196161243974787,0,768,214.78126646484424,11.196161243974787,-23.711711711711715
2063,3884.0,20.6319232017056,0,1926,563.1047590786014,20.6319232017056,83.46717052432689
2064,2949.0,15.564643585465332,0,819,288.4803837666988,15.564643585465332,-24.073120494335733
2065,4220.0,22.414737439747867,0,1966,575.5563843057877,22.414737439747867,43.09935571380128
2066,3514.0,18.61731785317019,3,1503,425.24919610491776,18.61731785317019,-16.729857819905213
2067,3145.0,16.986310020393027,2,1331,445.51919830755446,16.986310020393027,-10.500853727945358
2068,2979.0,15.742653874675566,0,720,240.7394385486667,15.742653874675566,-5.278219395866457
2069,2868.0,15.416075732295143,0,708,237.14782501446416,15.416075732295143,-3.726082578046319
2070,3797.0,20.184498980348536,6,768,278.8627744423715,20.184498980348536,32.391910739191076
2071,5745.0,30.354438959955505,6,2009,607.006084288812,30.354438959955505,51.30366078483013
2072,2200.0,11.766418705969594,3,610,203.6049353453145,11.766418705969594,-61.70583115752828
2073,4602.0,24.49454254727475,0,1232,430.35492751491023,24.49454254727475,109.18181818181819
2074,3361.0,18.05730904708936,7,1310,411.6634676602487,18.05730904708936,-26.966536288570186
2075,5100.0,27.751355672969968,0,1750,506.34070455663453,27.751355672969968,51.74055340672419
2076,2399.0,12.714839404894327,0,615,205.9732808503142,12.714839404894327,-52.96078431372548
2077,3292.0,17.780004403040415,0,955,320.7546026973193,17.780004403040415,37.22384326802835
2078,4114.0,21.598500648869116,0,1743,522.3044798744978,21.598500648869116,24.96962332928312
2079,1952.0,10.436051631442345,0,709,205.35969921239672,10.436051631442345,-52.55226057365094
2080,4206.0,22.748545837968113,6,1326,421.92017771568635,22.748545837968113,115.47131147540983
2081,5461.0,28.87168033926585,0,1359,471.08934847056804,28.87168033926585,29.838326200665712
2082,2341.0,12.3881280126066,0,767,235.43825993755613,12.3881280126066,-57.13239333455411
2083,5147.0,28.038347005932522,7,2123,587.1983493804725,28.038347005932522,119.86330627936779
2084,2917.0,15.575570077864294,0,574,235.69913731987506,15.575570077864294,-43.326209442393626
2085,2746.0,14.553798201705598,0,526,195.75487145143973,14.553798201705598,-5.862187178608158
2086,2318.0,12.545884315906562,0,740,240.69363149536022,12.545884315906562,-15.586307356154405
2087,2284.0,12.014286707452726,1,680,228.76917041711133,12.014286707452726,-1.4667817083692802
2088,3065.0,16.6138012143122,0,891,267.5815791775501,16.6138012143122,34.194395796847644
2089,4903.0,26.290704949944384,6,1439,497.3910951305336,26.290704949944384,59.96737357259381
2090,3535.0,19.080743650352243,0,984,334.9467958655614,19.080743650352243,-27.90128492759535
2091,3150.0,17.18979421579533,0,1197,333.0174715591306,17.18979421579533,-10.89108910891089
2092,5951.0,31.693809093437153,5,1314,507.4534386761433,31.693809093437153,88.92063492063491
2093,3409.0,18.08146204115684,0,1441,425.99945760386584,18.08146204115684,-42.71550999831961
2094,4147.0,21.936509315906562,0,1811,504.33799242775723,21.936509315906562,21.64857729539453
2095,3757.0,19.854531655543195,5,1110,394.0199483490267,19.854531655543195,-9.404388714733546
2096,2040.0,10.941769790507971,6,561,201.3468287670443,10.941769790507971,-45.70135746606335
2097,1784.0,9.515173109010009,0,438,131.0526149254103,9.515173109010009,-12.549019607843137
2098,2157.0,11.488308769002595,0,576,197.43082793267575,11.488308769002595,20.90807174887892
2099,4643.0,24.631546625880606,0,1533,479.7759814999522,24.631546625880606,115.25266573945294
2100,4419.0,23.496964219503155,0,1182,412.39017821828526,23.496964219503155,-4.824466939478789
2006,5820.0,30.669013023730074,0,1950,628.4653747603978,30.669013023730074,
2007,3525.0,19.24741031701891,0,1477,404.38261022767216,19.24741031701891,-39.432989690721655
2008,3793.0,20.631876853911756,5,1498,527.7334827238828,20.631876853911756,7.602836879432617
2009,3016.0,15.87638464034112,7,1134,321.84167008959645,15.87638464034112,-20.48510413920379
2010,2411.0,12.697314145346683,0,635,205.03722869643732,12.697314145346683,-20.05968169761273
2011,3047.0,16.132525723025584,0,1126,323.25263363430645,16.132525723025584,26.379095810866858
2012,3739.0,19.885416666666668,11,874,268.56468945906204,19.885416666666668,22.710863144076132
2013,4104.0,21.93621964219503,12,1312,455.2533760046557,21.93621964219503,9.76196844075956
2014,3375.0,17.931046069707083,9,779,251.0766362542068,17.931046069707083,-17.763157894736846
2015,3387.0,17.969335140897293,6,894,241.92077027595025,17.969335140897293,0.3555555555555534
2016,6166.0,32.663717788283286,9,1685,501.31913866107163,32.663717788283286,82.04901092412165
2017,4604.0,24.25850482017056,5,1195,406.11694091353746,24.25850482017056,-25.33246837495946
2018,3330.0,17.541342232109752,19,809,275.34457750904835,17.541342232109752,-27.671589921807126
2019,6061.0,32.58049453096033,14,1911,654.4287527487178,32.58049453096033,82.01201201201201
2020,4714.0,25.048033694846126,12,1474,455.03023542564193,25.048033694846126,-22.22405543639664
2021,3293.0,17.445523961809418,0,692,242.06702991051253,17.445523961809418,-30.14425116673738
2022,5568.0,30.09412657582499,0,1920,588.058902430082,30.09412657582499,69.08593987245672
2023,2310.0,12.442094225064887,9,748,230.9063170914284,12.442094225064887,-58.51293103448276
2024,3256.0,17.49706270856507,0,858,326.8812220567791,17.49706270856507,40.95238095238096
2025,3522.0,18.723813496477568,0,977,306.4605862245436,18.723813496477568,8.169533169533171
2026,4232.0,22.62206270856507,0,884,322.4946323255441,22.62206270856507,20.159000567859174
2027,6053.0,32.460123516870595,0,1170,486.2194525732245,32.460123516870595,43.02930056710774
2028,2275.0,12.103766916944755,9,484,158.6204494057969,12.103766916944755,-62.41533124070708
2029,2603.0,13.77117514831294,0,778,233.01598007367858,13.77117514831294,14.41758241758242
2030,4447.0,23.82932424916574,0,958,337.6508304940672,23.82932424916574,70.84133691893967
2031,4663.0,24.61767125509826,19,1063,355.2726119304425,24.61767125509826,4.8572071059141075
2032,4108.0,21.787947256210604,13,1248,394.42624228879674,21.787947256210604,-11.902208878404464
2033,4151.0,22.48622311827957,5,1247,392.8292384816342,22.48622311827957,1.0467380720545316
2034,2807.0,15.132896505376344,0,667,253.01004591385959,15.132896505376344,-32.377740303541316
2035,2273.0,11.974925843529846,0,465,182.9622208064393,11.974925843529846,-19.02386889918062
2036,3674.0,19.51279778457545,5,833,262.1768429318214,19.51279778457545,61.63660360756709
2037,5026.0,26.589532350760106,4,1331,448.5588708364384,26.589532350760106,36.79912901469788
2038,2698.0,14.360892890248422,4,614,238.93469375289112,14.360892890248422,-46.31914046955829
2039,4161.0,21.973535409714497,0,1659,460.19780825996196,21.973535409714497,54.22535211267605
2040,3776.0,20.623945587690027,4,1468,416.428392476553,20.623945587690027,-9.252583513578472
2041,3472.0,18.515955228031146,0,893,315.9595294375915,18.515955228031146,-8.05084745762712
2042,3408.0,17.890387467556543,3,831,317.2847874759147,17.890387467556543,-1.8433179723502335
2043,3975.0,21.146569104560623,13,1148,399.91274616527863,21.146569104560623,16.637323943661976
2044,3400.0,17.96198901557286,4,926,272.37351804706225,17.96198901557286,-14.465408805031444
2045,3515.0,19.124577076381165,0,1404,392.5975173202966,19.124577076381165,3.3823529411764808
2046,4266.0,22.840934371523915,0,1381,416.92456261186015,22.840934371523915,21.365576102418203
2047,4216.0,22.328860771227294,0,1692,471.5557102599733,22.328860771227294,-1.1720581340834535
2048,3487.0,18.64593182239525,0,705,248.35438694565374,18.64593182239525,-17.291271347248582
2049,4520.0,24.816022432332222,4,2170,624.2980543026389,24.816022432332222,29.624318898766845
2050,3750.0,19.783509454949947,0,1224,342.6072492997299,19.783509454949947,-17.035398230088493
2051,4037.0,21.668236698183165,0,978,345.14593970807437,21.668236698183165,7.653333333333334
2052,1952.0,10.41466212458287,0,606,189.97623455835128,10.41466212458287,-51.64726281892494
2053,3265.0,17.70015874119392,0,978,320.37774815856284,17.70015874119392,67.26434426229508
2054,4025.0,21.379785409714497,0,1162,339.0184919422359,21.379785409714497,23.277182235834616
2055,2675.0,14.16936642565814,9,527,197.8045216568084,14.16936642565814,-33.54037267080745
2056,4452.0,23.98190697997775,11,1292,450.0375741888872,23.98190697997775,66.42990654205607
2057,4384.0,23.23670397664071,11,944,333.90889702904224,23.23670397664071,-1.5274034141958714
2058,3401.0,18.063832499073044,0,1503,411.13445231309413,18.063832499073044,-22.422445255474454
2059,2701.0,14.396493789395626,0,778,244.96881372323642,14.396493789395626,-20.582181711261395
2060,2921.0,15.537750278086762,0,1010,305.27944228000007,15.537750278086762,8.145131432802666
2061,2863.0,15.144720986281053,12,720,221.9805308143173,15.144720986281053,-1.9856213625470742
2062,2410.0,12.797176260659993,0,709,210.36411434952635,12.797176260659993,-15.822563744324135
2063,3544.0,18.866286614757136,0,1529,475.4439711437822,18.866286614757136,47.0539419087137
2064,2607.0,13.772872636262514,3,788,256.8866481543951,13.772872636262514,-26.43905191873589
2065,4145.0,22.069747636262516,0,1894,546.2064974703138,22.069747636262516,58.995013425393175
2066,3253.0,17.201323229514276,5,1355,383.84808982279185,17.201323229514276,-21.519903498190594
2067,3256.0,17.623951381164257,3,1332,460.57460817653606,17.623951381164257,0.09222256378726978
2068,2787.0,14.771406887282167,0,684,224.17571233298224,14.771406887282167,-14.404176904176902
2069,2318.0,12.45229073971079,0,585,181.29625846479388,12.45229073971079,-16.828130606386793
2070,3733.0,19.871506535038932,0,712,297.09639033740405,19.871506535038932,61.04400345125107
2071,4746.0,25.11876622172785,0,1497,479.2284518795906,25.11876622172785,27.13635145995179
2072,1858.0,9.903150491286615,6,547,168.55149379523772,9.903150491286615,-60.851243152128106
2073,4425.0,23.483320587690027,0,1153,411.68591845549616,23.483320587690027,138.1593110871905
2074,3219.0,17.29491101223582,6,1290,406.4458199384692,17.29491101223582,-27.254237288135595
2075,4229.0,23.08090007415647,0,1554,457.23545920183744,23.08090007415647,31.376203789996904
2076,2025.0,10.753667269187986,0,404,150.59586194966857,10.753667269187986,-52.11633956017971
2077,3325.0,17.828936086392286,0,790,290.7877883935085,17.828936086392286,64.19753086419753
2078,4704.0,24.716038654060068,0,1788,556.8624769023481,24.716038654060068,41.47368421052631
2079,1659.0,8.92409390063033,0,686,195.22347334645633,8.92409390063033,-64.73214285714286
2080,3776.0,20.36600852799407,4,1114,384.36046843681737,20.36600852799407,127.60699216395417
2081,5410.0,28.51952980163144,6,1312,491.0115409370062,28.51952980163144,43.27330508474576
2082,2193.0,11.617926167964404,0,680,216.514591152232,11.617926167964404,-59.46395563770794
2083,4398.0,23.96415577493511,0,1835,508.3310481816496,23.96415577493511,100.54719562243504
2084,2853.0,15.156985771227289,0,560,236.25337900421465,15.156985771227289,-35.129604365620736
2085,2584.0,13.754321931776047,0,491,177.73132600198605,13.754321931776047,-9.428671573781989
2086,2241.0,12.099954810901002,0,628,215.4395612357548,12.099954810901002,-13.273993808049534
2087,2360.0,12.442569289951797,0,807,253.82217588244131,12.442569289951797,5.310129406514941
2088,2647.0,14.344787031887284,0,779,243.33869338222743,14.344787031887284,12.161016949152547
2089,4757.0,25.381361234705224,5,1228,456.99521746718403,25.381361234705224,79.7128825085002
2090,2972.0,15.97697673340749,0,898,291.889871303711,15.97697673340749,-37.523649358839606
2091,3230.0,17.577887467556543,0,1129,326.5814205407654,17.577887467556543,8.68102288021535
2092,4886.0,26.018197302558395,0,1196,438.1313280353969,26.018197302558395,51.26934984520124
2093,2803.0,14.804505005561735,0,1129,338.3850572494255,14.804505005561735,-42.632009823986905
2094,3848.0,20.373638533555802,0,1726,484.6099337392785,20.373638533555802,37.28148412415268
2095,3141.0,16.612584584723766,7,1066,337.1032010850953,16.612584584723766,-18.37318087318087
2096,2108.0,11.257479375231739,6,554,194.84601534794007,11.257479375231739,-32.88761540910537
2097,1721.0,9.177488876529479,0,392,140.60871454522513,9.177488876529479,-18.358633776091082
2098,1643.0,8.732451566555431,0,350,129.99192865386496,8.732451566555431,-4.532248692620566
2099,4278.0,22.65984774749722,9,1472,462.54601736672447,22.65984774749722,160.37735849056602
2100,4557.0,24.246830969595845,0,1271,454.5957494901877,24.246830969595845,6.521739130434789
2006,5591.0,29.50922900444939,6,2000,634.1744036481007,29.50922900444939,
2007,3144.0,17.158764367816094,4,1300,354.92124606606876,17.158764367816094,-43.766768020032195
2008,3426.0,18.62429319614386,12,1333,444.05824761254826,18.62429319614386,8.969465648854968
2009,3166.0,16.716982990359657,12,946,288.11166816589247,16.716982990359657,-7.589025102159952
2010,2419.0,12.737074758991474,7,656,218.7960687420359,12.737074758991474,-23.59444093493367
2011,2490.0,13.13922877271042,9,974,285.1068380290257,13.13922877271042,2.9350971475816445
2012,3428.0,18.21850088060808,0,862,276.26085608725066,18.21850088060808,37.67068273092369
2013,3413.0,18.23268909899889,3,1086,364.6204647758177,18.23268909899889,-0.4375729288214725
2014,3513.0,18.754849137931036,0,695,251.0849638885393,18.754849137931036,2.929973630237326
2015,3359.0,17.829741379310345,7,1039,275.3755974972541,17.829741379310345,-4.38371762026758
2016,5285.0,27.986767704857247,0,1601,462.1083026016015,27.986767704857247,57.33849359928551
2017,4413.0,23.251141314423432,0,1365,429.37695348238964,23.251141314423432,-16.49952696310312
2018,3221.0,16.943032767890248,3,935,315.18434961530727,16.943032767890248,-27.011103557670523
2019,6370.0,34.20737741008528,0,1920,641.1466763588973,34.20737741008528,97.76466935734246
2020,4109.0,21.86646621245829,10,1511,433.79246364494566,21.86646621245829,-35.49450549450549
2021,2874.0,15.250880608083056,18,666,226.46432590827834,15.250880608083056,-30.055974689705522
2022,5303.0,28.68393701334816,6,1884,568.3816672773407,28.68393701334816,84.51635351426583
2023,2160.0,11.634483917315535,0,685,219.18568300955158,11.634483917315535,-59.26833867622101
2024,3026.0,16.320240081572116,8,938,335.8516537600096,16.320240081572116,40.09259259259259
2025,3737.0,19.82322372080089,18,1259,363.70154056047187,19.82322372080089,23.49636483807005
2026,3771.0,20.182372775305897,3,679,265.0753323456972,20.182372775305897,0.9098207118009016
2027,5336.0,28.663619299221356,4,1072,450.62206162619515,28.663619299221356,41.500928135772995
2028,2252.0,12.03920444011865,17,424,158.930707218491,12.03920444011865,-57.79610194902549
2029,2663.0,14.079648683722654,3,838,243.7575018270611,14.079648683722654,18.250444049733574
2030,4063.0,21.764819707081944,2,756,292.42262638900297,21.764819707081944,52.5722868944799
2031,4414.0,23.323814655172413,14,942,335.37789631001823,23.323814655172413,8.638936746246607
2032,3816.0,20.222695355951057,4,1172,352.4075636377445,20.222695355951057,-13.547802446760304
2033,3961.0,21.489983083055247,3,1273,378.9877566584041,21.489983083055247,3.799790356394128
2034,2588.0,13.93094758064516,2,580,199.08259288013804,13.93094758064516,-34.66296389800555
2035,2258.0,11.992201983685575,10,485,162.28304864892044,11.992201983685575,-12.751159196290573
2036,3482.0,18.41151626807564,4,690,246.6682841879807,18.41151626807564,54.207263064658996
2037,4684.0,24.787993604004452,14,1371,451.001578979968,24.787993604004452,34.52039058012637
2038,2342.0,12.470841444197257,3,591,214.2750285935995,12.470841444197257,-50.0
2039,3638.0,19.29112787356322,3,1305,351.96173173522806,19.29112787356322,55.33731853116994
2040,3368.0,18.420090609936967,10,1360,374.87315026269727,18.420090609936967,-7.4216602528861975
2041,3269.0,17.486732944011862,4,901,303.67699895937085,17.486732944011862,-2.9394299287410885
2042,3232.0,16.99314631998517,5,773,291.5957143136034,16.99314631998517,-1.1318446007953509
